Name,Nodes,Features,Configs,PresentConfigs,Mode,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
/mnt/f/code/busybox-1.31.1/e2fsprogs/lsattr.cfg,123,2,4,2,deep,1.67E-04,1.65E-04,1.70E-04,7.95E-06,5.02E-06,1.11E-05
/mnt/f/code/busybox-1.31.1/e2fsprogs/tune2fs.cfg,168,3,8,4,brute-force,8.98E-05,8.93E-05,9.04E-05,1.81E-06,1.41E-06,2.72E-06
/mnt/f/code/busybox-1.31.1/e2fsprogs/tune2fs.cfg,168,3,8,4,shallow,3.56E-05,3.53E-05,3.62E-05,1.43E-06,8.78E-07,2.36E-06
/mnt/f/code/busybox-1.31.1/e2fsprogs/tune2fs.cfg,168,3,8,4,deep,2.38E-04,2.35E-04,2.41E-04,1.01E-05,7.48E-06,1.37E-05
/mnt/f/code/busybox-1.31.1/editors/cmp.cfg,177,4,16,8,brute-force,1.95E-04,1.94E-04,1.96E-04,3.93E-06,3.09E-06,5.28E-06
/mnt/f/code/busybox-1.31.1/editors/cmp.cfg,177,4,16,8,shallow,7.62E-05,7.58E-05,7.69E-05,1.84E-06,1.26E-06,3.26E-06
/mnt/f/code/busybox-1.31.1/editors/cmp.cfg,177,4,16,8,deep,2.48E-04,2.46E-04,2.52E-04,8.59E-06,4.71E-06,1.66E-05
/mnt/f/code/busybox-1.31.1/examples/bootfloppy/syslinux.cfg,0,0,0,1,brute-force,1.11E-08,1.08E-08,1.17E-08,1.27E-09,7.75E-10,2.07E-09
/mnt/f/code/busybox-1.31.1/examples/bootfloppy/syslinux.cfg,0,0,0,1,shallow,3.25E-08,3.23E-08,3.29E-08,7.89E-10,4.72E-10,1.36E-09
/mnt/f/code/busybox-1.31.1/examples/bootfloppy/syslinux.cfg,0,0,0,1,deep,1.75E-08,1.74E-08,1.77E-08,4.75E-10,2.93E-10,8.26E-10
/mnt/f/code/busybox-1.31.1/init/halt.cfg,181,7,128,64,brute-force,2.32E-03,2.27E-03,2.41E-03,2.34E-04,1.66E-04,3.48E-04
/mnt/f/code/busybox-1.31.1/init/halt.cfg,181,7,128,64,shallow,6.06E-04,6.02E-04,6.14E-04,1.89E-05,1.25E-05,2.93E-05
/mnt/f/code/busybox-1.31.1/init/halt.cfg,181,7,128,64,deep,2.75E-04,2.72E-04,2.82E-04,1.49E-05,8.96E-06,2.65E-05
/mnt/f/code/busybox-1.31.1/libbb/ask_confirmation.cfg,110,2,4,2,brute-force,3.00E-05,2.99E-05,3.02E-05,4.99E-07,3.73E-07,7.78E-07
/mnt/f/code/busybox-1.31.1/libbb/ask_confirmation.cfg,110,2,4,2,shallow,1.14E-05,1.14E-05,1.15E-05,2.34E-07,1.44E-07,3.99E-07
/mnt/f/code/busybox-1.31.1/libbb/ask_confirmation.cfg,110,2,4,2,deep,1.58E-04,1.53E-04,1.68E-04,2.38E-05,1.16E-05,4.27E-05
/mnt/f/code/busybox-1.31.1/libbb/bb_askpass.cfg,159,2,4,2,brute-force,4.07E-05,4.05E-05,4.09E-05,6.27E-07,5.30E-07,7.43E-07
/mnt/f/code/busybox-1.31.1/libbb/bb_askpass.cfg,159,2,4,2,shallow,1.69E-05,1.67E-05,1.75E-05,1.04E-06,3.68E-07,2.08E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_askpass.cfg,159,2,4,2,deep,2.15E-04,2.14E-04,2.17E-04,4.18E-06,2.72E-06,7.38E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_bswap_64.cfg,108,2,4,2,brute-force,3.00E-05,2.95E-05,3.11E-05,2.08E-06,1.06E-06,3.92E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_bswap_64.cfg,108,2,4,2,shallow,1.11E-05,1.10E-05,1.13E-05,4.34E-07,2.36E-07,7.45E-07
/mnt/f/code/busybox-1.31.1/libbb/bb_bswap_64.cfg,108,2,4,2,deep,1.52E-04,1.50E-04,1.56E-04,1.02E-05,7.20E-06,1.65E-05
/mnt/f/code/busybox-1.31.1/libbb/bb_do_delay.cfg,110,2,4,2,brute-force,3.02E-05,3.00E-05,3.07E-05,9.92E-07,5.84E-07,1.78E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_do_delay.cfg,110,2,4,2,shallow,1.19E-05,1.14E-05,1.34E-05,2.41E-06,3.84E-07,4.93E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_do_delay.cfg,110,2,4,2,deep,1.47E-04,1.46E-04,1.48E-04,3.08E-06,2.34E-06,4.53E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_pwd.cfg,164,3,8,4,brute-force,8.70E-05,8.65E-05,8.79E-05,2.14E-06,1.29E-06,3.20E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_pwd.cfg,164,3,8,4,shallow,3.55E-05,3.50E-05,3.64E-05,2.47E-06,1.75E-06,3.57E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_pwd.cfg,164,3,8,4,deep,2.33E-04,2.31E-04,2.37E-04,1.02E-05,5.96E-06,1.54E-05
/mnt/f/code/busybox-1.31.1/libbb/bb_qsort.cfg,108,2,4,2,brute-force,2.97E-05,2.95E-05,2.99E-05,6.92E-07,4.83E-07,9.69E-07
/mnt/f/code/busybox-1.31.1/libbb/bb_qsort.cfg,108,2,4,2,shallow,1.15E-05,1.14E-05,1.16E-05,4.16E-07,2.77E-07,5.71E-07
/mnt/f/code/busybox-1.31.1/libbb/bb_qsort.cfg,108,2,4,2,deep,1.51E-04,1.50E-04,1.51E-04,1.91E-06,1.62E-06,2.26E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_strtonum.cfg,139,2,4,2,brute-force,3.65E-05,3.63E-05,3.70E-05,1.26E-06,6.20E-07,2.59E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_strtonum.cfg,139,2,4,2,shallow,1.46E-05,1.44E-05,1.49E-05,7.12E-07,5.40E-07,1.03E-06
/mnt/f/code/busybox-1.31.1/libbb/bb_strtonum.cfg,139,2,4,2,deep,1.91E-04,1.90E-04,1.92E-04,2.43E-06,1.96E-06,3.07E-06
/mnt/f/code/busybox-1.31.1/libbb/change_identity.cfg,118,3,8,4,brute-force,6.69E-05,6.67E-05,6.73E-05,1.07E-06,8.03E-07,1.57E-06
/mnt/f/code/busybox-1.31.1/libbb/change_identity.cfg,118,3,8,4,shallow,2.44E-05,2.42E-05,2.47E-05,7.61E-07,5.03E-07,1.05E-06
/mnt/f/code/busybox-1.31.1/libbb/change_identity.cfg,118,3,8,4,deep,1.65E-04,1.65E-04,1.66E-04,2.46E-06,2.00E-06,3.13E-06
/mnt/f/code/busybox-1.31.1/libbb/chomp.cfg,107,2,4,2,brute-force,3.23E-05,3.07E-05,3.73E-05,8.38E-06,3.19E-06,1.62E-05
/mnt/f/code/busybox-1.31.1/libbb/chomp.cfg,107,2,4,2,shallow,1.16E-05,1.15E-05,1.17E-05,3.84E-07,3.12E-07,4.74E-07
/mnt/f/code/busybox-1.31.1/libbb/chomp.cfg,107,2,4,2,deep,1.50E-04,1.49E-04,1.53E-04,4.88E-06,2.61E-06,7.70E-06
/mnt/f/code/busybox-1.31.1/libbb/compare_string_array.cfg,139,2,4,2,brute-force,3.75E-05,3.70E-05,3.83E-05,2.08E-06,1.16E-06,3.74E-06
/mnt/f/code/busybox-1.31.1/libbb/compare_string_array.cfg,139,2,4,2,shallow,1.47E-05,1.46E-05,1.48E-05,2.83E-07,2.29E-07,3.51E-07
/mnt/f/code/busybox-1.31.1/libbb/compare_string_array.cfg,139,2,4,2,deep,1.90E-04,1.89E-04,1.92E-04,4.72E-06,3.47E-06,6.61E-06
/mnt/f/code/busybox-1.31.1/libbb/concat_path_file.cfg,112,2,4,2,brute-force,3.13E-05,3.11E-05,3.17E-05,1.03E-06,8.44E-07,1.28E-06
/mnt/f/code/busybox-1.31.1/libbb/concat_path_file.cfg,112,2,4,2,shallow,1.19E-05,1.18E-05,1.20E-05,3.23E-07,2.00E-07,4.89E-07
/mnt/f/code/busybox-1.31.1/libbb/concat_path_file.cfg,112,2,4,2,deep,1.59E-04,1.57E-04,1.65E-04,1.15E-05,6.31E-06,2.07E-05
/mnt/f/code/busybox-1.31.1/libbb/concat_subpath_file.cfg,107,2,4,2,brute-force,3.05E-05,3.01E-05,3.11E-05,1.46E-06,1.02E-06,2.24E-06
/mnt/f/code/busybox-1.31.1/libbb/concat_subpath_file.cfg,107,2,4,2,shallow,1.14E-05,1.13E-05,1.14E-05,2.18E-07,1.52E-07,3.62E-07
/mnt/f/code/busybox-1.31.1/libbb/concat_subpath_file.cfg,107,2,4,2,deep,1.52E-04,1.50E-04,1.55E-04,8.59E-06,5.13E-06,1.33E-05
/mnt/f/code/busybox-1.31.1/libbb/copyfd.cfg,170,2,4,2,brute-force,4.48E-05,4.45E-05,4.53E-05,1.34E-06,1.01E-06,1.92E-06
/mnt/f/code/busybox-1.31.1/libbb/copyfd.cfg,170,2,4,2,shallow,1.83E-05,1.81E-05,1.86E-05,6.25E-07,2.78E-07,1.11E-06
/mnt/f/code/busybox-1.31.1/libbb/copyfd.cfg,170,2,4,2,deep,2.39E-04,2.38E-04,2.42E-04,7.18E-06,4.93E-06,1.03E-05
/mnt/f/code/busybox-1.31.1/libbb/correct_password.cfg,162,5,32,12,brute-force,3.76E-04,3.74E-04,3.79E-04,9.06E-06,6.81E-06,1.47E-05
/mnt/f/code/busybox-1.31.1/libbb/correct_password.cfg,162,5,32,12,shallow,1.05E-04,1.04E-04,1.07E-04,5.43E-06,3.48E-06,8.28E-06
/mnt/f/code/busybox-1.31.1/libbb/correct_password.cfg,162,5,32,12,deep,2.58E-04,2.56E-04,2.62E-04,9.48E-06,6.20E-06,1.62E-05
/mnt/f/code/busybox-1.31.1/libbb/crc32.cfg,124,2,4,2,brute-force,3.44E-05,3.39E-05,3.53E-05,2.28E-06,1.24E-06,3.69E-06
/mnt/f/code/busybox-1.31.1/libbb/crc32.cfg,124,2,4,2,shallow,1.31E-05,1.30E-05,1.33E-05,5.33E-07,3.47E-07,8.59E-07
/mnt/f/code/busybox-1.31.1/libbb/crc32.cfg,124,2,4,2,deep,1.74E-04,1.72E-04,1.76E-04,5.93E-06,3.80E-06,1.01E-05
/mnt/f/code/busybox-1.31.1/libbb/default_error_retval.cfg,102,2,4,2,brute-force,2.86E-05,2.84E-05,2.89E-05,7.27E-07,4.25E-07,1.24E-06
/mnt/f/code/busybox-1.31.1/libbb/default_error_retval.cfg,102,2,4,2,shallow,1.09E-05,1.07E-05,1.13E-05,8.39E-07,5.61E-07,1.34E-06
/mnt/f/code/busybox-1.31.1/libbb/default_error_retval.cfg,102,2,4,2,deep,1.38E-04,1.37E-04,1.40E-04,4.79E-06,3.13E-06,7.72E-06
/mnt/f/code/busybox-1.31.1/libbb/device_open.cfg,118,2,4,2,brute-force,3.25E-05,3.16E-05,3.53E-05,4.24E-06,6.15E-07,8.52E-06
/mnt/f/code/busybox-1.31.1/libbb/device_open.cfg,118,2,4,2,shallow,1.23E-05,1.23E-05,1.24E-05,1.74E-07,1.49E-07,2.12E-07
/mnt/f/code/busybox-1.31.1/libbb/device_open.cfg,118,2,4,2,deep,1.64E-04,1.62E-04,1.69E-04,9.04E-06,3.61E-06,1.79E-05
/mnt/f/code/busybox-1.31.1/libbb/die_if_bad_username.cfg,131,3,8,4,brute-force,7.22E-05,7.19E-05,7.29E-05,1.55E-06,1.13E-06,2.23E-06
/mnt/f/code/busybox-1.31.1/libbb/die_if_bad_username.cfg,131,3,8,4,shallow,2.81E-05,2.75E-05,2.91E-05,2.59E-06,1.75E-06,4.08E-06
/mnt/f/code/busybox-1.31.1/libbb/die_if_bad_username.cfg,131,3,8,4,deep,2.06E-04,2.04E-04,2.07E-04,4.75E-06,3.92E-06,6.05E-06
/mnt/f/code/busybox-1.31.1/libbb/dump.cfg,348,2,4,2,brute-force,8.62E-05,8.55E-05,8.72E-05,2.87E-06,1.75E-06,4.22E-06
/mnt/f/code/busybox-1.31.1/libbb/dump.cfg,348,2,4,2,shallow,3.90E-05,3.87E-05,3.95E-05,1.13E-06,5.97E-07,1.92E-06
/mnt/f/code/busybox-1.31.1/libbb/dump.cfg,348,2,4,2,deep,4.82E-04,4.80E-04,4.85E-04,9.24E-06,7.40E-06,1.27E-05
/mnt/f/code/busybox-1.31.1/libbb/fclose_nonstdin.cfg,111,2,4,2,brute-force,3.07E-05,3.03E-05,3.11E-05,1.34E-06,1.04E-06,1.67E-06
/mnt/f/code/busybox-1.31.1/libbb/fclose_nonstdin.cfg,111,2,4,2,shallow,1.17E-05,1.16E-05,1.18E-05,2.79E-07,1.78E-07,4.21E-07
/mnt/f/code/busybox-1.31.1/libbb/fclose_nonstdin.cfg,111,2,4,2,deep,1.56E-04,1.55E-04,1.60E-04,7.04E-06,4.64E-06,1.10E-05
/mnt/f/code/busybox-1.31.1/libbb/fflush_stdout_and_exit.cfg,105,2,4,2,brute-force,2.93E-05,2.91E-05,2.95E-05,5.37E-07,4.18E-07,7.33E-07
/mnt/f/code/busybox-1.31.1/libbb/fflush_stdout_and_exit.cfg,105,2,4,2,shallow,1.10E-05,1.09E-05,1.11E-05,3.87E-07,1.71E-07,7.42E-07
/mnt/f/code/busybox-1.31.1/libbb/fflush_stdout_and_exit.cfg,105,2,4,2,deep,1.44E-04,1.43E-04,1.44E-04,2.06E-06,1.62E-06,2.73E-06
/mnt/f/code/busybox-1.31.1/libbb/fgets_str.cfg,146,2,4,2,brute-force,3.84E-05,3.83E-05,3.87E-05,5.95E-07,3.89E-07,9.37E-07
/mnt/f/code/busybox-1.31.1/libbb/fgets_str.cfg,146,2,4,2,shallow,1.55E-05,1.54E-05,1.56E-05,2.78E-07,1.66E-07,5.00E-07
/mnt/f/code/busybox-1.31.1/libbb/fgets_str.cfg,146,2,4,2,deep,2.05E-04,2.03E-04,2.09E-04,9.40E-06,5.92E-06,1.50E-05
/mnt/f/code/busybox-1.31.1/libbb/find_mount_point.cfg,109,2,4,2,brute-force,3.03E-05,3.01E-05,3.06E-05,7.55E-07,5.09E-07,1.22E-06
/mnt/f/code/busybox-1.31.1/libbb/find_mount_point.cfg,109,2,4,2,shallow,1.15E-05,1.14E-05,1.16E-05,2.20E-07,1.44E-07,3.57E-07
/mnt/f/code/busybox-1.31.1/libbb/find_mount_point.cfg,109,2,4,2,deep,1.50E-04,1.49E-04,1.52E-04,4.53E-06,2.27E-06,8.60E-06
/mnt/f/code/busybox-1.31.1/libbb/find_pid_by_name.cfg,126,2,4,2,brute-force,3.42E-05,3.39E-05,3.47E-05,1.30E-06,9.89E-07,1.75E-06
/mnt/f/code/busybox-1.31.1/libbb/find_pid_by_name.cfg,126,2,4,2,shallow,1.33E-05,1.32E-05,1.36E-05,6.05E-07,2.04E-07,1.08E-06
/mnt/f/code/busybox-1.31.1/libbb/find_pid_by_name.cfg,126,2,4,2,deep,1.71E-04,1.70E-04,1.72E-04,3.41E-06,2.44E-06,5.29E-06
/mnt/f/code/busybox-1.31.1/libbb/find_root_device.cfg,121,2,4,2,brute-force,3.26E-05,3.25E-05,3.28E-05,5.01E-07,4.19E-07,6.06E-07
/mnt/f/code/busybox-1.31.1/libbb/find_root_device.cfg,121,2,4,2,shallow,1.27E-05,1.26E-05,1.29E-05,3.30E-07,1.78E-07,6.37E-07
/mnt/f/code/busybox-1.31.1/libbb/find_root_device.cfg,121,2,4,2,deep,1.67E-04,1.66E-04,1.67E-04,1.73E-06,1.36E-06,2.29E-06
/mnt/f/code/busybox-1.31.1/libbb/full_write.cfg,117,2,4,2,brute-force,3.43E-05,3.35E-05,3.53E-05,3.10E-06,2.39E-06,3.77E-06
/mnt/f/code/busybox-1.31.1/libbb/full_write.cfg,117,2,4,2,shallow,1.23E-05,1.23E-05,1.24E-05,1.98E-07,1.48E-07,2.49E-07
/mnt/f/code/busybox-1.31.1/libbb/full_write.cfg,117,2,4,2,deep,1.60E-04,1.59E-04,1.62E-04,3.87E-06,2.08E-06,6.37E-06
/mnt/f/code/busybox-1.31.1/libbb/getopt32.cfg,396,3,8,4,brute-force,1.75E-04,1.73E-04,1.77E-04,7.00E-06,4.80E-06,1.04E-05
/mnt/f/code/busybox-1.31.1/libbb/getopt32.cfg,396,3,8,4,shallow,7.61E-05,7.56E-05,7.70E-05,2.24E-06,1.43E-06,3.25E-06
/mnt/f/code/busybox-1.31.1/libbb/getopt32.cfg,396,3,8,4,deep,8.05E-04,7.88E-04,8.34E-04,7.42E-05,4.66E-05,1.38E-04
/mnt/f/code/busybox-1.31.1/libbb/getpty.cfg,124,3,8,4,brute-force,6.95E-05,6.90E-05,7.06E-05,2.46E-06,1.24E-06,3.92E-06
/mnt/f/code/busybox-1.31.1/libbb/getpty.cfg,124,3,8,4,shallow,2.58E-05,2.57E-05,2.61E-05,6.70E-07,4.41E-07,1.03E-06
/mnt/f/code/busybox-1.31.1/libbb/getpty.cfg,124,3,8,4,deep,1.83E-04,1.81E-04,1.91E-04,1.38E-05,5.19E-06,2.72E-05
/mnt/f/code/busybox-1.31.1/libbb/get_console.cfg,136,3,8,4,brute-force,7.59E-05,7.56E-05,7.62E-05,1.15E-06,9.27E-07,1.60E-06
/mnt/f/code/busybox-1.31.1/libbb/get_console.cfg,136,3,8,4,shallow,2.87E-05,2.85E-05,2.89E-05,6.95E-07,5.42E-07,9.46E-07
/mnt/f/code/busybox-1.31.1/libbb/get_console.cfg,136,3,8,4,deep,2.00E-04,1.98E-04,2.04E-04,1.05E-05,7.07E-06,1.63E-05
/mnt/f/code/busybox-1.31.1/libbb/get_cpu_count.cfg,111,2,4,2,brute-force,3.03E-05,3.02E-05,3.05E-05,4.79E-07,3.68E-07,7.01E-07
/mnt/f/code/busybox-1.31.1/libbb/get_cpu_count.cfg,111,2,4,2,shallow,1.25E-05,1.21E-05,1.30E-05,1.38E-06,1.05E-06,1.84E-06
/mnt/f/code/busybox-1.31.1/libbb/get_cpu_count.cfg,111,2,4,2,deep,1.56E-04,1.54E-04,1.62E-04,9.91E-06,3.65E-06,1.92E-05
/mnt/f/code/busybox-1.31.1/libbb/get_last_path_component.cfg,120,2,4,2,brute-force,3.25E-05,3.23E-05,3.28E-05,8.50E-07,5.69E-07,1.34E-06
/mnt/f/code/busybox-1.31.1/libbb/get_last_path_component.cfg,120,2,4,2,shallow,1.29E-05,1.28E-05,1.32E-05,6.10E-07,3.54E-07,9.44E-07
/mnt/f/code/busybox-1.31.1/libbb/get_last_path_component.cfg,120,2,4,2,deep,1.67E-04,1.66E-04,1.72E-04,6.97E-06,2.50E-06,1.60E-05
/mnt/f/code/busybox-1.31.1/libbb/get_line_from_file.cfg,116,2,4,2,brute-force,3.43E-05,3.32E-05,3.60E-05,4.24E-06,2.66E-06,6.45E-06
/mnt/f/code/busybox-1.31.1/libbb/get_line_from_file.cfg,116,2,4,2,shallow,1.23E-05,1.22E-05,1.28E-05,8.66E-07,2.09E-07,1.74E-06
/mnt/f/code/busybox-1.31.1/libbb/get_line_from_file.cfg,116,2,4,2,deep,1.61E-04,1.60E-04,1.62E-04,2.82E-06,1.94E-06,5.15E-06
/mnt/f/code/busybox-1.31.1/libbb/get_volsize.cfg,119,3,8,4,brute-force,6.84E-05,6.78E-05,7.04E-05,3.43E-06,1.10E-06,6.97E-06
/mnt/f/code/busybox-1.31.1/libbb/get_volsize.cfg,119,3,8,4,shallow,2.55E-05,2.52E-05,2.59E-05,1.11E-06,7.88E-07,1.84E-06
/mnt/f/code/busybox-1.31.1/libbb/get_volsize.cfg,119,3,8,4,deep,1.67E-04,1.66E-04,1.70E-04,6.80E-06,4.09E-06,1.21E-05
/mnt/f/code/busybox-1.31.1/libbb/hash_md5_sha.cfg,802,4,16,6,brute-force,8.28E-04,8.20E-04,8.39E-04,3.22E-05,2.34E-05,4.68E-05
/mnt/f/code/busybox-1.31.1/libbb/hash_md5_sha.cfg,802,4,16,6,shallow,2.85E-04,2.84E-04,2.86E-04,3.21E-06,2.67E-06,4.09E-06
/mnt/f/code/busybox-1.31.1/libbb/hash_md5_sha.cfg,802,4,16,6,deep,1.18E-03,1.17E-03,1.18E-03,1.79E-05,1.50E-05,2.32E-05
/mnt/f/code/busybox-1.31.1/libbb/herror_msg.cfg,117,2,4,2,brute-force,3.20E-05,3.17E-05,3.25E-05,1.17E-06,8.35E-07,1.77E-06
/mnt/f/code/busybox-1.31.1/libbb/herror_msg.cfg,117,2,4,2,shallow,1.24E-05,1.23E-05,1.25E-05,2.73E-07,1.47E-07,5.08E-07
/mnt/f/code/busybox-1.31.1/libbb/herror_msg.cfg,117,2,4,2,deep,1.59E-04,1.58E-04,1.60E-04,2.42E-06,1.92E-06,3.20E-06
/mnt/f/code/busybox-1.31.1/libbb/human_readable.cfg,210,2,4,2,brute-force,5.45E-05,5.42E-05,5.51E-05,1.35E-06,7.14E-07,2.69E-06
/mnt/f/code/busybox-1.31.1/libbb/human_readable.cfg,210,2,4,2,shallow,2.33E-05,2.32E-05,2.37E-05,6.74E-07,2.39E-07,1.34E-06
/mnt/f/code/busybox-1.31.1/libbb/human_readable.cfg,210,2,4,2,deep,2.83E-04,2.82E-04,2.86E-04,6.13E-06,3.73E-06,1.09E-05
/mnt/f/code/busybox-1.31.1/libbb/inet_common.cfg,192,4,16,8,brute-force,2.10E-04,2.08E-04,2.13E-04,7.26E-06,5.00E-06,1.17E-05
/mnt/f/code/busybox-1.31.1/libbb/inet_common.cfg,192,4,16,8,shallow,8.09E-05,8.06E-05,8.16E-05,1.70E-06,1.09E-06,2.90E-06
/mnt/f/code/busybox-1.31.1/libbb/inet_common.cfg,192,4,16,8,deep,2.92E-04,2.89E-04,2.97E-04,1.23E-05,8.78E-06,1.67E-05
/mnt/f/code/busybox-1.31.1/libbb/inode_hash.cfg,146,3,8,4,brute-force,8.05E-05,8.01E-05,8.10E-05,1.60E-06,1.18E-06,2.50E-06
/mnt/f/code/busybox-1.31.1/libbb/inode_hash.cfg,146,3,8,4,shallow,3.14E-05,3.11E-05,3.19E-05,1.39E-06,7.94E-07,2.23E-06
/mnt/f/code/busybox-1.31.1/libbb/inode_hash.cfg,146,3,8,4,deep,2.21E-04,2.18E-04,2.30E-04,1.58E-05,6.82E-06,3.24E-05
/mnt/f/code/busybox-1.31.1/libbb/isdirectory.cfg,112,2,4,2,brute-force,3.10E-05,3.07E-05,3.17E-05,1.41E-06,5.64E-07,2.87E-06
/mnt/f/code/busybox-1.31.1/libbb/isdirectory.cfg,112,2,4,2,shallow,1.18E-05,1.17E-05,1.19E-05,2.34E-07,1.41E-07,4.21E-07
/mnt/f/code/busybox-1.31.1/libbb/isdirectory.cfg,112,2,4,2,deep,1.55E-04,1.54E-04,1.57E-04,4.12E-06,2.79E-06,6.14E-06
/mnt/f/code/busybox-1.31.1/libbb/kernel_version.cfg,120,2,4,2,brute-force,3.25E-05,3.22E-05,3.36E-05,1.64E-06,4.62E-07,3.57E-06
/mnt/f/code/busybox-1.31.1/libbb/kernel_version.cfg,120,2,4,2,shallow,1.26E-05,1.26E-05,1.27E-05,1.52E-07,1.18E-07,2.15E-07
/mnt/f/code/busybox-1.31.1/libbb/kernel_version.cfg,120,2,4,2,deep,1.64E-04,1.63E-04,1.67E-04,5.64E-06,3.58E-06,9.59E-06
/mnt/f/code/busybox-1.31.1/libbb/last_char_is.cfg,110,2,4,2,brute-force,3.02E-05,3.01E-05,3.05E-05,6.43E-07,4.46E-07,9.42E-07
/mnt/f/code/busybox-1.31.1/libbb/last_char_is.cfg,110,2,4,2,shallow,1.18E-05,1.17E-05,1.25E-05,7.04E-07,2.37E-07,1.69E-06
/mnt/f/code/busybox-1.31.1/libbb/last_char_is.cfg,110,2,4,2,deep,1.53E-04,1.51E-04,1.56E-04,7.73E-06,5.43E-06,1.03E-05
/mnt/f/code/busybox-1.31.1/libbb/llist.cfg,147,2,4,2,brute-force,3.80E-05,3.78E-05,3.82E-05,7.31E-07,5.52E-07,1.01E-06
/mnt/f/code/busybox-1.31.1/libbb/llist.cfg,147,2,4,2,shallow,1.59E-05,1.57E-05,1.63E-05,7.03E-07,3.10E-07,1.45E-06
/mnt/f/code/busybox-1.31.1/libbb/llist.cfg,147,2,4,2,deep,2.02E-04,2.01E-04,2.04E-04,4.17E-06,2.90E-06,6.44E-06
/mnt/f/code/busybox-1.31.1/libbb/login.cfg,133,2,4,2,brute-force,3.52E-05,3.49E-05,3.58E-05,1.40E-06,7.23E-07,2.59E-06
/mnt/f/code/busybox-1.31.1/libbb/login.cfg,133,2,4,2,shallow,1.39E-05,1.38E-05,1.39E-05,1.72E-07,1.41E-07,2.14E-07
/mnt/f/code/busybox-1.31.1/libbb/login.cfg,133,2,4,2,deep,1.83E-04,1.82E-04,1.85E-04,4.79E-06,3.39E-06,6.86E-06
/mnt/f/code/busybox-1.31.1/libbb/loop.cfg,193,3,8,4,brute-force,1.03E-04,1.03E-04,1.04E-04,2.10E-06,1.43E-06,2.88E-06
/mnt/f/code/busybox-1.31.1/libbb/loop.cfg,193,3,8,4,shallow,4.23E-05,4.21E-05,4.27E-05,9.97E-07,6.33E-07,1.54E-06
/mnt/f/code/busybox-1.31.1/libbb/loop.cfg,193,3,8,4,deep,3.07E-04,2.93E-04,3.32E-04,6.30E-05,4.24E-05,8.83E-05
/mnt/f/code/busybox-1.31.1/libbb/makedev.cfg,3,0,0,1,brute-force,1.08E-08,1.07E-08,1.10E-08,4.24E-10,1.87E-10,8.73E-10
/mnt/f/code/busybox-1.31.1/libbb/makedev.cfg,3,0,0,1,shallow,1.81E-07,1.80E-07,1.83E-07,5.70E-09,3.77E-09,8.35E-09
/mnt/f/code/busybox-1.31.1/libbb/makedev.cfg,3,0,0,1,deep,4.06E-06,4.02E-06,4.15E-06,1.86E-07,8.49E-08,2.98E-07
/mnt/f/code/busybox-1.31.1/libbb/make_directory.cfg,150,2,4,2,brute-force,3.97E-05,3.94E-05,4.08E-05,1.51E-06,4.95E-07,3.26E-06
/mnt/f/code/busybox-1.31.1/libbb/make_directory.cfg,150,2,4,2,shallow,1.63E-05,1.61E-05,1.67E-05,9.98E-07,5.90E-07,1.81E-06
/mnt/f/code/busybox-1.31.1/libbb/make_directory.cfg,150,2,4,2,deep,2.10E-04,2.09E-04,2.11E-04,3.76E-06,2.60E-06,6.32E-06
/mnt/f/code/busybox-1.31.1/libbb/match_fstype.cfg,120,2,4,2,brute-force,3.29E-05,3.27E-05,3.31E-05,7.55E-07,5.83E-07,1.01E-06
/mnt/f/code/busybox-1.31.1/libbb/match_fstype.cfg,120,2,4,2,shallow,1.28E-05,1.28E-05,1.30E-05,3.04E-07,2.28E-07,3.95E-07
/mnt/f/code/busybox-1.31.1/libbb/match_fstype.cfg,120,2,4,2,deep,1.66E-04,1.66E-04,1.67E-04,2.66E-06,2.08E-06,3.69E-06
/mnt/f/code/busybox-1.31.1/libbb/mode_string.cfg,126,2,4,2,brute-force,3.39E-05,3.38E-05,3.41E-05,5.08E-07,4.13E-07,6.26E-07
/mnt/f/code/busybox-1.31.1/libbb/mode_string.cfg,126,2,4,2,shallow,1.40E-05,1.37E-05,1.44E-05,1.10E-06,6.91E-07,1.76E-06
/mnt/f/code/busybox-1.31.1/libbb/mode_string.cfg,126,2,4,2,deep,1.77E-04,1.76E-04,1.78E-04,3.01E-06,2.23E-06,4.58E-06
/mnt/f/code/busybox-1.31.1/libbb/mtab.cfg,118,3,8,4,brute-force,6.83E-05,6.77E-05,6.94E-05,2.66E-06,1.95E-06,3.78E-06
/mnt/f/code/busybox-1.31.1/libbb/mtab.cfg,118,3,8,4,shallow,2.48E-05,2.46E-05,2.50E-05,5.89E-07,4.23E-07,8.40E-07
